"website_id","session_id","visit_id","event_id","hostname","browser","os","device","screen","language","country","region","city","url_path","url_query","utm_source","utm_medium","utm_campaign","utm_content","utm_term","referrer_path","referrer_query","referrer_domain","page_title","gclid","fbclid","msclkid","ttclid","li_fat_id","twclid","event_type","event_name","tag","distinct_id","created_at","job_id"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2e803828-f40a-43e3-8a10-d2bf8862d920","f064ca99-2ba3-442d-aee9-49124338d478","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-18 15:34:23","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2e803828-f40a-43e3-8a10-d2bf8862d920","1f934b5c-ca04-4d5e-8c90-b2a1c65bc3ff","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/khilgaon","","","","","","","/","","","","","","","","","",1,"","","","2023-05-18 15:11:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2e803828-f40a-43e3-8a10-d2bf8862d920","1377902b-9c47-4a47-8d16-3d1ad7ec1209","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/khilgaon","","","","","","","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","","","",1,"","","","2023-05-18 15:31:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2e803828-f40a-43e3-8a10-d2bf8862d920","a057e6dd-30f0-455b-8941-1b045a8298f5","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-18 15:11:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","25784e0b-ee3d-4e4d-811a-647ed43b657d","5542529e-6049-4e21-a02a-fe9670c0107e","localhost","ios","iOS","tablet","1470x956","en-US","BD","BD-C","Mirpur","/popular-areas/wari","","","","","","","/#target-component","","","","","","","","","",1,"","","","2023-05-18 15:49:01","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","25784e0b-ee3d-4e4d-811a-647ed43b657d","79e0075e-53e9-4f9a-95b8-b1067fcac28e","localhost","ios","iOS","tablet","1470x956","en-US","BD","BD-C","Mirpur","/popular-areas/wari/kfc---wari","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-18 15:49:22","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","c3705aac-6467-4943-8027-b27ca0242319","d9627cda-a365-4cfd-bb82-68bd71a9f535","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","","","",1,"","","","2023-05-19 06:02:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","39cdff38-0f74-4f13-ba55-f6d2dd84b1f3","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/","","","","","","","android-app://com.google.android.googlequicksearchbox/","","","","","","","","","",1,"","","","2023-05-19 09:22:06","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","50640343-df99-4b11-9a29-913c47f7cfa2","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/","","","","","","","android-app://com.google.android.googlequicksearchbox/","","","","","","","","","",1,"","","","2023-05-19 09:22:27","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","6ce43ad1-25c9-4991-a9f8-84ba74b67327","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-19 09:23:13","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","1a995cf1-81e9-44c6-8eff-8dfc5bbe1147","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/","","","","","","","android-app://com.google.android.googlequicksearchbox/","","","","","","","","","",1,"","","","2023-05-19 09:23:29","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","d18e4ae6-aaf3-46a4-9299-b24e91e11011","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/","","","","","","","/","","dev.offerkhao.com","","","","","","","",1,"","","","2023-05-19 09:23:46","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","40d709f7-5347-4a64-991d-9681b5142dd0","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/","","","","","","","/","","accounts.google.com","","","","","","","",1,"","","","2023-05-19 09:23:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","05b43295-1005-4231-8130-e04562ad65ea","d0efb697-1ab0-4e5f-94db-3483192a2e45","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 12:02:20","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","05b43295-1005-4231-8130-e04562ad65ea","0b9ef1b1-1da4-4801-b3e2-7103aa7233d9","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 12:02:41","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","05b43295-1005-4231-8130-e04562ad65ea","cfc6f7cc-7e02-4106-9b89-2d6493f3a06d","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 12:02:53","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","62cf4b3f-17d7-4a85-8d60-98ac29bd8b4b","44cf7097-662d-4517-a6ad-ce001cea7ab9","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 14:17:21","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a64aae47-595b-5c7f-b1cf-f073a8000eaa","24519123-1726-472d-94d2-a18778ec5118","936cf85c-8b7e-4e6e-bf58-631bee457369","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/wari/pizzaburg-wari","","","","","","","","","",1,"","","","2023-05-19 14:35:41","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","bdad843c-c6c5-4af4-b66c-fb60c0635650","39b108d1-8ffb-4520-8fce-fc7a9157092c","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 14:55:39","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","54f71003-7e4d-47a6-9d2b-a99430fdad2b","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-19 15:03:01","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","87d75be2-8154-4597-9705-c6ea21a5a754","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-19 15:04:59","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","52a62d8a-d786-4059-a3ec-51b9f80d2876","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 15:14:05","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","befc88fc-f703-4f0f-a09e-dde0e4e88b45","9ad5ce99-c080-4f2c-a5a2-2750241a9461","localhost","ios","iOS","mobile","390x844","en-US","BD","BD-C","Mirpur","/","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-19 15:15:29","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","6306f902-d576-450b-bab5-93d01a8ab235","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:05:36","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","3ecf8028-a556-4239-9b04-f996eb7eac43","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:11:04","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","090a729d-4860-41dd-82e5-6c0ee099c5e0","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:11:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","1be91b88-3966-41fd-a76e-8a6110dffda5","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:12:07","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","ba85e188-60be-4bd2-a4f9-e3b8ee6f0a54","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:13:23","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","c7631500-33f4-406f-8b6e-c3be82a969b2","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-19 18:13:40","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","7a14b2bc-16b4-46e7-a98a-0fb87a5c3a8c","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:13:52","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","c961ed77-b0cf-4e64-87e1-21c9364339d7","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","/","","localhost","","","","","","","",1,"","","","2023-05-19 18:15:38","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","7ce7efc1-e114-40c7-8ed6-654c14bed2ab","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:15:45","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","46b777fc-f679-47a6-a6ab-e93876ea4e47","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:28:07","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","ecfc7695-95a9-429d-b57a-d10d5ff3d41b","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:29:28","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9bb2e0ce-9975-4ed6-85df-b1373be38a89","b39c22bc-f000-4bad-88b1-6e1c57f0e5d6","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 18:29:40","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","9cddac4b-7d5c-44a8-8bf0-815861c95496","3561bfb6-24c8-4b37-9b5b-0a9cf218dd42","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 19:32:36","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","6f9b35a1-3d26-427c-a4ce-fb0a692a63df","63d3f4cd-65c1-4123-80d0-35e09fd0ac18","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 02:31:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","6f9b35a1-3d26-427c-a4ce-fb0a692a63df","460866a2-6f0c-4986-a1cf-d55280f0a9fc","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 02:31:12","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a64aae47-595b-5c7f-b1cf-f073a8000eaa","24519123-1726-472d-94d2-a18778ec5118","5ff57271-ad1d-42ed-88f5-b431420c16ab","dev.offerkhao.com","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 14:17:00","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","62cf4b3f-17d7-4a85-8d60-98ac29bd8b4b","38fd7233-a028-465e-98fe-6a4c822a04c1","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 14:17:32","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","befc88fc-f703-4f0f-a09e-dde0e4e88b45","76e2b382-d805-49ce-b647-b1f27881ec9f","localhost","ios","iOS","tablet","1470x956","en-US","BD","BD-C","Mirpur","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 15:04:55","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","87ddbe5a-25b8-4302-ae14-cba3c3ee01d7","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 15:05:00","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","befc88fc-f703-4f0f-a09e-dde0e4e88b45","06975d0a-7ef7-4cb5-811c-4d4b6c66eb80","localhost","ios","iOS","tablet","1470x956","en-US","BD","BD-C","Mirpur","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 15:05:03","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","01c47edd-ed30-4b30-b174-48f97172bd6d","69ad8596-c5b1-41cc-8643-44b64efdb270","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/#target-component","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 15:06:43","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","befc88fc-f703-4f0f-a09e-dde0e4e88b45","47535246-462e-4441-98d3-1f02a1b07926","localhost","ios","iOS","mobile","390x844","en-US","BD","BD-C","Mirpur","/#target-component","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-19 15:15:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","9e11ffdf-66a7-5bed-b562-f3d02ea32c3b","befc88fc-f703-4f0f-a09e-dde0e4e88b45","88d8daa4-a433-48fd-af12-c0390e7accd5","localhost","ios","iOS","mobile","390x844","en-US","BD","BD-C","Mirpur","/#target-component","","","","","","","/popular-areas/wari","","","","","","","","","",1,"","","","2023-05-19 15:15:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","c3705aac-6467-4943-8027-b27ca0242319","afe79b7f-c1f5-4c82-8069-ab5c19bb1297","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 06:02:15","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","05b43295-1005-4231-8130-e04562ad65ea","2b903392-05ba-4f7b-95b0-2b1556abe863","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 12:03:21","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","10488e4b-548d-4e39-8a55-19c50e95394a","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 15:04:32","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","3f804db5-1bfc-4754-941c-b05583f9edad","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/#target-component","","","","","","","","","",1,"","","","2023-05-19 15:08:54","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","ce796dd2-5306-48e1-83a6-64683fb47fd2","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 15:14:10","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","fcbed997-b6a2-4c3f-9e9c-2aaf99a75709","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/pasta-club-south-banasree","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-19 15:09:11","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","9c837259-558f-4899-b9e6-ded37525082f","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/pasta-club-south-banasree","","","","","","","/popular-areas/banasree/pasta-club-south-banasree","","localhost","","","","","","","",1,"","","","2023-05-19 15:13:52","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","c3705aac-6467-4943-8027-b27ca0242319","a43acd3b-cd4d-4e92-8b69-ee51ce023eca","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-19 06:02:17","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","4c3b4feb-9409-5881-a4c6-83acb92261e3","2320ec4f-ca27-43ae-b3c7-b0f650f01db6","004e35e5-1172-4351-bf87-f3974a356501","localhost","safari","Mac OS","laptop","1470x956","en-GB","BD","BD-C","Mirpur","/popular-areas/banasree/tasty-treat---banasree-e-block","","","","","","","/popular-areas/banasree","","","","","","","","","",1,"","","","2023-05-19 15:14:11","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","6f9b35a1-3d26-427c-a4ce-fb0a692a63df","1256a590-9e57-41c2-9877-306055abb826","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/khilgaon","","","","","","","/#target-component","","","","","","","","","",1,"","","","2023-05-19 02:36:38","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","548f13bb-53fa-4786-a70d-ce73ca1dae95","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/popular-areas/khilgaon","","","","","","","/","","","","","","","","","",1,"","","","2023-05-19 09:22:43","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","9e4d9b66-00b6-4f61-a6bc-de73d4455ce3","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/popular-areas/khilgaon","","","","","","","/popular-areas/khilgaon/pizza-town-khilgaon","","","","","","","","","",1,"","","","2023-05-19 09:23:06","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","061bb46e-9b27-5dfb-8ad1-99c6945607b5","01c47edd-ed30-4b30-b174-48f97172bd6d","84985985-c6cb-4adf-ad08-75ec6f713301","dev.offerkhao.com","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/khilgaon","","","","","","","/#target-component","","","","","","","","","",1,"","","","2023-05-19 15:06:43","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","a8d3be75-d527-5b61-9ceb-783cc67fcaca","d073bdd1-8cf3-49a7-bef8-6f9ded3d0099","1bf92e76-9fe5-4f67-b300-96e4abf36641","dev.offerkhao.com","chrome","Android OS","tablet","501x1086","en-US","BD","BD-C","","/popular-areas/khilgaon/pizza-town-khilgaon","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-19 09:22:59","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","6f9b35a1-3d26-427c-a4ce-fb0a692a63df","517aaf68-b29f-4da4-b98a-5d04a993a887","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","/popular-areas/khilgaon","","","","","","","","","",1,"","","","2023-05-19 02:36:40","00000000-0000-0000-0000-000000000000"
"6cab8d4c-c109-484d-be07-d16ee8ad45fc","09083420-efb0-5fc1-8873-42ff2ed9a14d","44de4f24-030f-4334-be27-e0794023841e","bc171d97-d23c-4fbf-8023-8a1820e3c1b0","localhost","chrome","Linux","desktop","1920x1080","en-US","BD","BD-C","Dhaka","/popular-areas/khilgaon/pizzaburg-khilgaon","","","","","","","","","","","","","","","","",1,"","","","2023-05-19 05:14:24","00000000-0000-0000-0000-000000000000"
